 open close high low total_turnover volume limit_up limit_down PMA5 PMA10 VMA20
2005-04-01 1.2247 1.3189 1.3495 1.2058 38229996.26 27694052.0 1.3495 1.1045   
2005-04-04 1.3 1.2765 1.3141 1.2623 29392984.98 21227139.0 1.4507 1.187   
2005-04-05 1.2765 1.293 1.3212 1.2718 24840490.9 17832195.0 1.4036 1.1493   
2005-04-06 1.2953 1.3212 1.3353 1.2718 29248052.46 20895858.0 1.4225 1.1634   
2005-04-07 1.3424 1.4531 1.4531 1.3424 152371698.19 99006045.0 1.4531 1.1893 1.33254  
2005-04-08 1.4814 1.5991 1.5991 1.4555 320033427.27 196561945.0 1.5991 1.3071 1.38858  
2005-04-11 1.6015 1.6344 1.7404 1.5591 390768305.4 220239252.0 1.7593 1.439 1.46016  
2005-04-12 1.6203 1.5638 1.6274 1.5591 196698219.15 115189502.0 1.7969 1.4719 1.51432  
2005-04-13 1.5779 1.6203 1.6792 1.5732 284353271.57 162295934.0 1.7192 1.4084 1.57414  
2005-04-14 1.6132 1.5544 1.618 1.5355 135473533.69 80378511.0 1.7828 1.4578 1.5944 1.46347 
2005-04-15 1.5308 1.5614 1.5944 1.5026 121206909.44 72757780.0 1.7098 1.3989 1.5868600000000002 1.4877200000000002 
2005-04-18 1.5497 1.5143 1.5497 1.4955 65648150.42 40324969.0 1.7169 1.406 1.56284 1.5115000000000003 
2005-04-19 1.5143 1.5897 1.5991 1.5096 127516857.48 75928409.0 1.6651 1.3636 1.5680199999999997 1.5411700000000004 
2005-04-20 1.5544 1.5614 1.5873 1.519 87204358.67 52237952.0 1.7498 1.4319 1.5562399999999996 1.5651900000000005 
2005-04-22 1.4507 1.4084 1.5073 1.406 152338279.97 98497687.0 1.7169 1.406 1.5270399999999997 1.5607200000000006 
2005-04-25 1.366 1.3636 1.3777 1.2718 92417041.45 64998564.0 1.5497 1.267 1.4874799999999997 1.5371700000000006 
2005-04-26 1.3589 1.4248 1.4437 1.3424 85802177.96 57278549.0 1.5002 1.227 1.4695799999999997 1.5162100000000005 
2005-04-27 1.4248 1.3471 1.4248 1.3377 63958179.38 43410800.0 1.5685 1.2835 1.4210599999999998 1.4945400000000004 
2005-04-28 1.3424 1.3848 1.4178 1.2906 77119703.11 52438889.0 1.4814 1.2129 1.3857399999999997 1.4709900000000005 
2005-04-29 1.3848 1.4602 1.5238 1.366 146846534.19 93414603.0 1.5238 1.2459 1.3961 1.4615700000000005 80630431.75
2005-05-09 1.4672 1.4343 1.4767 1.4084 59428487.44 38326467.0 1.6062 1.3141 1.41024 1.4488600000000005 81162052.5
2005-05-10 1.4343 1.4861 1.4978 1.406 67332306.05 42863304.0 1.5779 1.2906 1.4224999999999999 1.4460400000000004 82243860.75
2005-05-11 1.479 1.4578 1.5073 1.4413 66813690.53 42252163.0 1.6344 1.3377 1.4446399999999997 1.4328500000000006 83464859.15
2005-05-12 1.4555 1.4578 1.4931 1.446 49387037.19 31390700.0 1.6038 1.3118 1.4592399999999996 1.4224900000000007 83989601.25
2005-05-13 1.4578 1.4178 1.4696 1.3895 67292190.11 44075992.0 1.6038 1.3118 1.4507599999999996 1.4234300000000006 81243098.6
2005-05-16 1.4178 1.3895 1.4178 1.3565 32003585.33 21532295.0 1.5591 1.2765 1.4417999999999995 1.4260200000000007 72491616.1
2005-05-17 1.3895 1.4272 1.4484 1.3683 36815799.67 24095321.0 1.5285 1.2506 1.4300199999999994 1.4262600000000005 62684419.55
2005-05-18 1.4272 1.446 1.4602 1.4225 31843282.83 20577414.0 1.5709 1.2835 1.4276599999999995 1.4361500000000007 57953815.15
2005-05-19 1.446 1.4602 1.4767 1.4154 45054189.78 28859399.0 1.5897 1.3024 1.4281399999999995 1.4436900000000006 51281988.4
2005-05-20 1.4649 1.4625 1.4931 1.4413 61928408.94 39066490.0 1.6062 1.3141 1.4370799999999995 1.4439200000000008 49216387.35
2005-05-23 1.4437 1.4036 1.4507 1.4036 49957548.78 32672289.0 1.6085 1.3165 1.4398999999999995 1.4408500000000006 47212112.8
2005-05-24 1.4013 1.4507 1.4672 1.3919 42826925.3 27650345.0 1.5449 1.2623 1.4445999999999997 1.4373100000000005 46578381.6
2005-05-25 1.4555 1.4531 1.479 1.4366 34222408.84 21850992.0 1.5968 1.3047 1.4460199999999996 1.4368400000000006 43874510.75
