139663	10#11 : 1010	2.19068e+01	1.19068e+01	1.00000e+00	1.00000e+00	1	1 
139648	10#1# : 0111	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
129663	10#0# : 0110	1.14572e+01	4.76885e+00	1.00000e+00	1.50000e+00	3	1 
139222	11110 : 0110	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
136532	11111 : 1111	2.15007e+01	1.15007e+01	1.00000e+00	1.00000e+00	1	1 
139758	11111 : 1101	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139753	11111 : 1100	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139748	11111 : 1011	2.25573e+01	1.25573e+01	1.00000e+00	1.00000e+00	1	1 
139743	11111 : 1010	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139723	11111 : 0101	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139718	11111 : 0100	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139778	11111 : 0011	7.35072e+00	2.64928e+00	1.00000e+00	1.00000e+00	1	1 
139703	11111 : 0001	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139588	11110 : 1010	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139494	11110 : 0111	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
138301	1#000 : 0101	5.69744e+00	4.30256e+00	1.00000e+00	1.00000e+00	1	1 
139603	11110 : 0101	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139277	11110 : 0100	2.98317e+01	1.98317e+01	1.00000e+00	1.00000e+00	1	1 
139267	1111# : 1111	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139573	11100 : 0000	5.67281e+01	4.67281e+01	1.00000e-01	1.00000e+00	0	1 
139763	111#1 : 1110	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139783	111#1 : 1001	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
131967	111#1 : 0111	6.88201e+00	1.73598e+00	1.00000e+00	1.50000e+00	2	1 
139773	111#1 : 0010	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139768	111#1 : 0000	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
138485	11010 : 0111	1.71749e+01	1.12133e+01	1.00000e-01	1.00000e+00	0	1 
138371	11000 : 1010	8.72297e+00	1.27703e+00	1.00000e+00	1.00000e+00	1	1 
139788	#1111 : 0110	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139292	00000 : 0101	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
138665	00000 : 0100	3.00250e+01	1.00694e+01	1.00000e+00	1.00000e+00	2	1 
139529	00000 : 0000	3.97097e+01	2.97097e+01	1.00000e+00	1.00000e+00	1	1 
139514	0000# : 0010	2.08822e+01	1.08822e+01	1.00000e+00	1.00000e+00	1	1 
139167	000#0 : 1101	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
136439	000#0 : 0011	1.55812e+01	5.58118e+00	1.00000e-01	1.00000e+00	0	1 
139187	00#10 : 1001	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139404	00#00 : 0011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139399	00### : 1110	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139024	0#000 : 1010	1.31144e+01	2.48998e+00	1.00000e-01	1.50000e+00	0	1 
133828	0#000 : 1000	2.41643e+01	7.50910e+00	1.00000e+00	1.87500e+00	5	1 
139578	00000 : 0110	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
138451	#1010 : 0001	1.09212e+01	9.21163e-01	1.00000e+00	1.00000e+00	1	1 
139232	#1#10 : 1000	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139207	#1#10 : 0011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139484	#1#10 : 0001	1.82013e+01	2.00201e+01	1.00000e+00	1.00000e+00	2	1 
129925	#1#00 : 1001	1.16506e+01	1.65055e+00	1.00000e+00	1.00000e+00	1	1 
135865	#0111 : 0010	6.43015e-01	9.35698e+00	1.00000e-01	1.00000e+00	0	1 
139344	#0100 : 0001	9.61833e+00	3.81667e-01	1.00000e+00	1.00000e+00	1	1 
139162	#0010 : 1100	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
137086	#0000 : 1001	1.30384e+01	3.03844e+00	1.00000e+00	1.00000e+00	1	1 
139693	##011 : 0011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
138835	01010 : 0011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139623	##011 : 0010	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
136996	01100 : 1101	2.58573e+01	1.58573e+01	1.00000e+00	1.00000e+00	1	1 
139554	01100 : 1100	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139564	01100 : 1011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
138207	01100 : 1000	5.09133e+01	4.09133e+01	1.00000e+00	2.00000e+00	1	1 
139315	01100 : 0110	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
138182	01100 : 0100	5.25694e+01	4.25694e+01	1.00000e+00	1.00000e+00	1	1 
139539	01100 : 0011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139310	01100 : 0010	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
137674	0110# : 0101	2.25231e+01	1.25231e+01	1.00000e+00	1.00000e+00	1	1 
139334	0110# : 0010	2.11594e+01	1.11594e+01	1.00000e-01	1.00000e+00	0	1 
139733	1#111 : 1000	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
138715	01000 : 1010	2.97677e+01	1.97677e+01	1.00000e+00	1.00000e+00	1	1 
138870	01#10 : 1100	2.04758e+01	1.04758e+01	1.00000e+00	1.00000e+00	1	1 
135443	01##0 : 0101	2.49696e+01	9.42250e+00	5.50000e-01	3.00000e+00	1	1 
139394	00100 : 1101	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139389	00100 : 1011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139359	00100 : 0100	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
139349	00100 : 0010	2.08822e+01	1.08822e+01	1.00000e+00	1.00000e+00	1	1 
136593	00011 : 1101	7.69893e+00	2.30107e+00	1.00000e+00	1.00000e+00	1	1 
139132	00010 : 0110	7.00000e+00	3.00000e+00	1.00000e+00	1.00000e+00	1	1 
138680	00000 : 1011	1.89101e+01	8.91007e+00	1.00000e+00	1.00000e+00	1	1 
