99114	00111 : 1111	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
96675	0#100 : 1111	1.01926e+01	1.92591e-01	1.00000e-01	1.00000e+00	0	1 
99139	00001 : 0100	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
99134	00001 : 0011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
99119	00001 : 0000	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
97619	00000 : 1001	1.23192e+01	2.31916e+00	1.00000e+00	1.00000e+00	1	1 
96178	00000 : 0110	1.23194e+01	2.31940e+00	1.00000e+00	1.00000e+00	1	1 
99184	000#1 : 1110	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
98706	00#11 : 0011	3.32821e+00	1.46411e+01	5.03689e-01	2.00000e+00	2	1 
98939	00#01 : 1101	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
99159	00#01 : 1000	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
96823	0#111 : 1101	-2.01316e+00	1.20132e+01	1.00000e+00	1.00000e+00	1	1 
98721	0#11# : 0110	-8.18512e+00	1.81851e+01	1.00000e+00	1.00000e+00	1	1 
99144	00001 : 0101	-2.38732e+00	1.23873e+01	1.00000e+00	1.00000e+00	1	1 
95362	0#100 : 0111	1.55779e+01	5.48160e+00	1.00000e+00	1.50000e+00	2	1 
96316	0#011 : 0100	7.63614e+00	2.36386e+00	1.00000e+00	1.00000e+00	1	1 
95467	0#000 : 0000	8.04454e+00	1.63854e+00	1.00000e+00	1.50000e+00	2	1 
92608	#1011 : 0011	4.03016e+00	5.96984e+00	1.00000e+00	1.00000e+00	1	1 
99109	#0111 : 1110	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
99059	#011# : 0011	1.08650e+01	8.65041e-01	7.48156e-01	3.00000e+00	1	1 
97442	#0000 : 1010	1.24260e+01	5.04852e+00	5.75000e-01	3.75000e+00	3	1 
98124	#0000 : 1000	6.70360e+00	3.29640e+00	1.00000e+00	3.00000e+00	1	1 
99094	#0#11 : 1001	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
98064	##010 : 1111	9.83316e+00	1.66839e-01	1.00000e+00	1.00000e+00	1	1 
98869	001#1 : 0011	1.08650e+01	8.65041e-01	7.48156e-01	3.00000e+00	1	1 
99194	##0#1 : 0001	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
94936	00111 : 1000	1.27030e+01	2.70299e+00	1.00000e+00	1.00000e+00	1	1 
98756	00111 : 0101	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
98701	00111 : 0010	7.42147e+00	2.57853e+00	1.00000e+00	1.00000e+00	1	1 
98696	0011# : 0001	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
98934	00101 : 1011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
98864	00101 : 0010	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
98854	00101 : 0000	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
97689	00100 : 0001	1.31293e+01	3.12926e+00	1.00000e+00	1.00000e+00	1	1 
98929	0010# : 0101	6.77534e+00	3.22466e+00	1.00000e+00	1.00000e+00	1	1 
98889	001#1 : 0111	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
97322	01000 : 1110	1.72953e+01	7.29534e+00	1.00000e+00	1.00000e+00	1	1 
99089	001#1 : 0000	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
98220	00011 : 1001	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
98195	00011 : 0010	6.98504e+00	3.01496e+00	1.00000e+00	1.00000e+00	1	1 
98367	0001# : 1110	7.90055e+00	2.09945e+00	1.00000e+00	1.00000e+00	1	1 
99199	00001 : 1111	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
99179	00001 : 1100	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
99174	00001 : 1011	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
99169	00001 : 1010	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
99164	00001 : 1001	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
99154	00001 : 0111	1.00000e+01	1.00000e-01	1.00000e+00	1.00000e+01	0	1 
