 open close high low total_turnover volume limit_up limit_down PMA5 PMA10 VMA20
2005-04-01 1.3751 1.4185 1.4618 1.3673 1706431.0 1167159.0 1.5249 1.2491   
2005-04-04 1.3594 1.3791 1.4106 1.3515 1145719.0 795001.0 1.5603 1.2766   
2005-04-05 1.3712 1.3554 1.383 1.3554 649849.0 456866.0 1.517 1.2412   
2005-04-06 1.3554 1.3988 1.4067 1.3318 1754643.0 1233393.0 1.4894 1.2215   
2005-04-07 1.3988 1.4264 1.45 1.387 3805357.0 2571428.0 1.5406 1.2609 1.39564  
2005-04-08 1.4185 1.4579 1.4697 1.4185 3057281.0 2038225.0 1.5682 1.2845 1.4035199999999999  
2005-04-11 1.4697 1.5091 1.5958 1.4697 9689036.0 6103226.0 1.6037 1.3121 1.42952  
2005-04-12 1.4934 1.4776 1.5012 1.4618 2268555.0 1477393.0 1.6588 1.3594 1.45396  
2005-04-13 1.4697 1.5052 1.5091 1.4697 3930363.0 2534962.0 1.6273 1.3318 1.4752399999999999  
2005-04-14 1.4934 1.4421 1.5012 1.4343 1405319.0 921295.0 1.6549 1.3554 1.4783799999999998 1.4370100000000001 
2005-04-15 1.4382 1.3791 1.4618 1.3712 1519177.0 1042612.0 1.5879 1.2963 1.4626199999999998 1.43307 
2005-04-18 1.3515 1.3791 1.4382 1.3476 953444.0 665656.0 1.517 1.2412 1.43662 1.43307 
2005-04-19 1.383 1.3988 1.4106 1.3633 812440.0 565853.0 1.517 1.2412 1.42086 1.43741 
2005-04-20 1.3712 1.3515 1.3751 1.3397 662890.0 472135.0 1.5406 1.2609 1.39012 1.43268 
2005-04-21 1.3357 1.3121 1.3594 1.3082 924289.0 671244.0 1.4855 1.2175 1.36412 1.4212500000000001 
2005-04-22 1.2806 1.2963 1.3948 1.2806 917766.0 659932.0 1.4421 1.1821 1.34756 1.4050900000000002 
2005-04-25 1.2963 1.19 1.2963 1.1663 1761947.0 1426041.0 1.4264 1.1663 1.3097400000000001 1.37318 
2005-04-26 1.19 1.2254 1.2333 1.1663 1274526.0 1014064.0 1.3082 1.0717 1.2750600000000003 1.34796 
2005-04-27 1.2136 1.1821 1.2294 1.1821 1370016.0 1097561.0 1.3476 1.1033 1.2411800000000004 1.3156500000000002 
2005-04-28 1.186 1.2372 1.2609 1.1742 1679961.0 1317161.0 1.3003 1.0639 1.2262000000000004 1.29516 1411560.35
2005-04-29 1.2333 1.2254 1.2372 1.2018 1046194.0 825472.0 1.3594 1.1151 1.2120200000000003 1.2797900000000002 1394476.0
2005-05-09 1.2097 1.1427 1.2097 1.123 1177684.0 973475.0 1.3476 1.1033 1.2025600000000005 1.2561500000000003 1403399.7
2005-05-10 1.0954 1.1663 1.186 1.0954 1432764.0 1196966.0 1.2569 1.0284 1.1907400000000004 1.2329000000000003 1440404.7
2005-05-11 1.1427 1.1624 1.1781 1.1348 304605.0 252979.0 1.2845 1.0481 1.1868000000000003 1.2139900000000003 1391384.0
2005-05-12 1.1821 1.1821 1.19 1.1427 2112834.0 1736816.0 1.2806 1.0481 1.1757800000000003 1.2009900000000004 1349653.4
2005-05-13 1.19 1.2451 1.2491 1.186 3855667.0 3059126.0 1.3003 1.0639 1.17972 1.1958700000000004 1400698.45
2005-05-16 1.2412 1.2057 1.2412 1.186 1931510.0 1546618.0 1.3712 1.119 1.19232 1.1974400000000005 1172868.05
2005-05-17 1.1978 1.1939 1.2215 1.186 876999.0 699838.0 1.3279 1.0836 1.1978400000000002 1.1942900000000003 1133990.3
2005-05-18 1.1939 1.2057 1.2097 1.186 637643.0 511692.0 1.3121 1.0757 1.2065000000000003 1.1966500000000004 1032826.8
2005-05-19 1.2057 1.1978 1.2215 1.1939 719228.0 571570.0 1.3279 1.0836 1.2096400000000003 1.1927100000000004 1015340.55
2005-05-20 1.2175 1.2057 1.2175 1.1939 559103.0 447252.0 1.316 1.0796 1.2017600000000004 1.1907400000000004 985572.55
2005-05-23 1.1703 1.1348 1.1781 1.1112 1045893.0 882228.0 1.3279 1.0836 1.1875800000000003 1.1899500000000003 996401.15
2005-05-24 1.1427 1.1663 1.1781 1.1427 465964.0 385764.0 1.2491 1.0205 1.1820600000000003 1.1899500000000003 987396.7
2005-05-25 1.1663 1.2097 1.2215 1.1663 2001640.0 1604847.0 1.2845 1.0481 1.1828600000000002 1.1946800000000004 1044032.3
2005-05-27 1.3318 1.2451 1.3318 1.2294 5242419.0 3973306.0 1.3318 1.0875 1.19232 1.2009800000000004 1209135.4
2005-05-30 1.2294 1.2333 1.2491 1.2018 1417011.0 1110490.0 1.3712 1.119 1.19784 1.1998000000000002 1231663.3
