 open close high low total_turnover volume limit_up limit_down PMA5 PMA10 VMA20
2005-04-01 1.1532 1.1865 1.2095 1.149 114243256.56 72914382.0 1.2658 1.0364   
2005-04-04 1.1761 1.1719 1.2011 1.1532 65599550.5 41837443.0 1.3054 1.0677   
2005-04-05 1.1699 1.1678 1.1782 1.1594 47421631.29 30486650.0 1.2887 1.0552   
2005-04-06 1.174 1.2032 1.2053 1.1678 130730393.99 82741921.0 1.2845 1.051   
2005-04-07 1.2053 1.2136 1.2408 1.2053 137071777.03 83944429.0 1.3242 1.0823 1.1885999999999999  
2005-04-08 1.2136 1.2157 1.2199 1.1886 91216008.54 56885681.0 1.3346 1.0927 1.1944399999999997  
2005-04-11 1.2136 1.1886 1.2136 1.1824 70781851.87 44551944.0 1.3367 1.0948 1.1977799999999998  
2005-04-12 1.1886 1.1949 1.2074 1.1845 39861366.9 25041395.0 1.3075 1.0698 1.2032  
2005-04-13 1.2095 1.2157 1.2449 1.197 159632866.02 98284781.0 1.3137 1.076 1.2057  
2005-04-14 1.2262 1.2157 1.2345 1.2116 44633906.73 27434167.0 1.3367 1.0948 1.2061199999999999 1.1973600000000002 
2005-04-15 1.2157 1.2178 1.2199 1.2011 39867992.29 24671696.0 1.3367 1.0948 1.20654 1.20049 
2005-04-18 1.2178 1.2178 1.2262 1.2074 42875638.16 26399653.0 1.3388 1.0969 1.21238 1.2050800000000002 
2005-04-19 1.2178 1.2178 1.2324 1.2074 38141799.6 23474200.0 1.3388 1.0969 1.2169599999999998 1.2100800000000003 
2005-04-20 1.2178 1.1865 1.222 1.1657 73462732.39 46461838.0 1.3388 1.0969 1.21112 1.2084100000000002 
2005-04-21 1.1782 1.1678 1.2011 1.1553 49663226.59 31797389.0 1.3054 1.0677 1.20154 1.2038300000000004 
2005-04-22 1.1636 1.1469 1.1699 1.1448 78669812.31 51247498.0 1.2845 1.051 1.18736 1.1969500000000004 
2005-04-25 1.1594 1.197 1.2011 1.1573 92118981.44 58243403.0 1.2616 1.0322 1.1831999999999998 1.1977900000000001 
2005-04-26 1.1991 1.1991 1.2116 1.174 57474131.64 36102690.0 1.3158 1.0781 1.17946 1.19821 
2005-04-27 1.1991 1.2199 1.2303 1.1928 77701771.28 48114875.0 1.32 1.0802 1.1861399999999998 1.19863 
2005-04-28 1.2136 1.2303 1.2345 1.2074 114593079.82 70339921.0 1.3429 1.099 1.1986399999999997 1.2000899999999999 49048797.8
2005-05-09 1.2303 1.1907 1.2324 1.1886 50452610.96 31576921.0 1.3534 1.1073 1.2073999999999998 1.1973799999999999 46981924.75
2005-05-10 1.1886 1.1991 1.2011 1.1678 39119968.26 24778116.0 1.3096 1.0718 1.20782 1.1955099999999999 46128958.4
2005-05-11 1.1991 1.1386 1.1991 1.1323 56664078.82 36449424.0 1.32 1.0802 1.1957200000000001 1.1875899999999997 46427097.1
2005-05-12 1.1365 1.1094 1.1365 1.0864 80599562.4 54637322.0 1.2533 1.0239 1.17362 1.1798799999999996 45021867.15
2005-05-13 1.1052 1.0427 1.1052 0.9989 199728645.43 142750786.0 1.2199 0.9989 1.1361 1.1673699999999996 47962185.0
2005-05-16 1.0218 1.0218 1.026 1.0009 91526113.94 67849175.0 1.1469 0.9384 1.1023200000000002 1.1548599999999998 48510359.7
2005-05-17 1.0218 1.0468 1.0552 1.0135 45745604.17 33089893.0 1.124 0.9196 1.07186 1.1398399999999997 47937257.15
2005-05-18 1.0468 1.0364 1.0531 1.0218 28887038.16 20860898.0 1.1511 0.9426 1.0514199999999998 1.1235699999999997 47728232.3
2005-05-19 1.0385 1.0447 1.0593 1.0239 43362939.94 31281538.0 1.1407 0.9321 1.0384799999999998 1.10605 44378070.15
2005-05-20 1.0468 1.051 1.0677 1.0427 41790793.04 29700716.0 1.149 0.9405 1.0401399999999998 1.08812 44491397.6
2005-05-23 1.0468 1.0218 1.0468 1.0197 39156930.63 28668006.0 1.1553 0.9467 1.0401399999999998 1.0712300000000001 44691213.1
2005-05-24 1.0218 1.0301 1.0427 1.0093 34226924.66 25128569.0 1.124 0.9196 1.0368 1.0543300000000002 44627658.9
2005-05-25 1.0281 1.0281 1.0406 1.0197 28838539.09 21064284.0 1.1323 0.928 1.0351399999999997 1.0432800000000002 44507163.1
